"gage_id"	"nws_id"	"agency"	"station_name"	"domain"	"nwm_v3_calibration"	"headwater_calibration"
"08386505"	"RRUN5"	"USGS"	"RIO RUIDOSO AT RUIDOSO, NM"	"CONUS"	"true"	"true"
"08401200"	"SSRN5"	"USGS"	"SOUTH SEVEN RIVERS NR LAKEWOOD, NM"	"CONUS"	"true"	"true"
"08405105"	"DKCN5"	"USGS"	"DARK CANYON DRAW NEAR WHITES CITY, NM"	"CONUS"	"true"	"true"
"08408500"	"RDBN5"	"USGS"	"DELAWARE RIVER NR RED BLUFF, NM"	"CONUS"	"true"	"true"
"08447020"	"SFIT2"	"USGS"	"Independence Ck nr Sheffield, TX"	"CONUS"	"true"	"true"
"09059500"	"PSBC2"	"USGS"	"PINEY RIVER NEAR STATE BRIDGE, CO"	"CONUS"	"true"	"true"
"09064600"	"EAMC2"	"USGS"	"EAGLE RIVER NEAR MINTURN, CO"	"CONUS"	"true"	"true"
"09065500"	"GOMC2"	"USGS"	"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO."	"CONUS"	"true"	"true"
"09066000"	"BGKC2"	"USGS"	"BLACK GORE CREEK NEAR MINTURN, CO."	"CONUS"	"true"	"true"
"09050100"	"TCFC2"	"USGS"	"TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO."	"CONUS"	"true"	"true"
"09051050"	"SLAC2"	"USGS"	"STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO"	"CONUS"	"true"	"true"
"09112500"	"ALEC2"	"USGS"	"EAST RIVER AT ALMONT, CO"	"CONUS"	"true"	"true"
"09115500"	"TMCC2"	"USGS"	"TOMICHI CREEK AT SARGENTS, CO"	"CONUS"	"true"	"true"
"09124500"	"LFGC2"	"USGS"	"LAKE FORK AT GATEVIEW, CO."	"CONUS"	"true"	"true"
"09183600"	"MCSU1"	"USGS"	"MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT"	"CONUS"	"true"	"true"
"09188500"	"WBRW4"	"USGS"	"GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WY"	"CONUS"	"true"	"true"
"09210500"	"FCHW4"	"USGS"	"FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY"	"CONUS"	"true"	"true"
"09223000"	"HMFW4"	"USGS"	"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY"	"CONUS"	"true"	"true"
"09238900"	"FISC2"	"USGS"	"FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO"	"CONUS"	"true"	"true"
"09217900"	"BNRU1"	"USGS"	"BLACKS FORK NEAR ROBERTSON, WY"	"CONUS"	"true"	"true"
"09258980"	"MCYW4"	"USGS"	"MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY"	"CONUS"	"true"	"true"
"09266500"	"ASHU1"	"USGS"	"ASHLEY CREEK NEAR VERNAL, UT"	"CONUS"	"true"	"true"
"09253000"	"LSRC2"	"USGS"	"LITTLE SNAKE RIVER NEAR SLATER, CO"	"CONUS"	"true"	"true"
"09306242"	"COGC2"	"USGS"	"CORRAL GULCH NEAR RANGELY, CO"	"CONUS"	"true"	"true"
"09312600"	"WRSU1"	"USGS"	"WHITE R BL TABBYUNE CRK NR SOLDIER SUMMIT, UT"	"CONUS"	"true"	"true"
"09329050"	"SMCU1"	"USGS"	"SEVEN MILE CREEK NEAR FISH LAKE, UT"	"CONUS"	"true"	"true"
"09310700"	"MCAU1"	"USGS"	"MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT"	"CONUS"	"true"	"true"
"09352900"	"VNBC2"	"USGS"	"VALLECITO CREEK NEAR BAYFIELD, CO."	"CONUS"	"true"	"true"
"09359500"	"ATTC2"	"USGS"	"ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO"	"CONUS"	"true"	"true"
"09401110"	"DINA3"	"USGS"	"DINNEBITO WASH NEAR SAND SPRINGS, AZ"	"CONUS"	"true"	"true"
"09386900"	"RNRN5"	"USGS"	"RIO NUTRIA NEAR RAMAH, NM"	"CONUS"	"true"	"true"
"09404208"	"DPSA3"	"USGS"	"DIAMOND CREEK NEAR PEACH SPRINGS, AZ"	"CONUS"	"true"	"true"
"09404222"	"SEMA3"	"USGS"	"SPENCER CREEK NEAR PEACH SPRINGS, AZ"	"CONUS"	"true"	"true"
"09404450"	"EFFU1"	"USGS"	"EAST FORK VIRGIN RIVER NEAR GLENDALE, UT"	"CONUS"	"true"	"true"
"09405500"	"NFVU1"	"USGS"	"NORTH FORK VIRGIN RIVER NEAR SPRINGDALE, UT"	"CONUS"	"true"	"true"
"09413900"	"BDWU1"	"USGS"	"BEAVER DAM WASH NEAR ENTERPRISE, UT"	"CONUS"	"true"	"true"
"09430500"	"GILN5"	"USGS"	"GILA RIVER NEAR GILA, NM"	"CONUS"	"true"	"true"
"09430600"	"MCCN5"	"USGS"	"MOGOLLON CREEK NEAR CLIFF, NM"	"CONUS"	"true"	"true"
"09424447"	"BCBA3"	"USGS"	"BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ"	"CONUS"	"true"	"true"
"09444200"	"BLCA3"	"USGS"	"BLUE RIVER NEAR CLIFTON, AZ."	"CONUS"	"true"	"true"
"09447800"	"BNMA3"	"USGS"	"BONITA CREEK NEAR MORENCI, AZ."	"CONUS"	"true"	"true"
"09484000"	"SBCA3"	"USGS"	"SABINO CREEK NEAR TUCSON, AZ"	"CONUS"	"true"	"true"
"09484580"	"BCSA3"	"USGS"	"BARREL CANYON NEAR SONOITA, AZ"	"CONUS"	"true"	"true"
"09484600"	"PNTA3"	"USGS"	"PANTANO WASH NEAR VAIL, AZ."	"CONUS"	"true"	"true"
"09485000"	"RINA3"	"USGS"	"RINCON CREEK NEAR TUCSON, AZ."	"CONUS"	"true"	"true"
"09470750"	"RMSA3"	"USGS"	"RAMSEY CANYON NEAR SIERRA VISTA, AZ"	"CONUS"	"true"	"true"
"09470800"	"GFHA3"	"USGS"	"GARDEN CANYON NEAR FORT HUACHUCA, AZ"	"CONUS"	"true"	"true"
"09489500"	"BPPA3"	"USGS"	"BLACK RVR BLW PUMPING PLANT, NR POINT OF PINES, AZ"	"CONUS"	"true"	"true"
"09492400"	"EWFA3"	"USGS"	"EAST FORK WHITE RIVER NEAR FORT APACHE, AZ."	"CONUS"	"true"	"true"
"09497800"	"CBQA3"	"USGS"	"CIBECUE CREEK NEAR CHRYSOTILE, AZ"	"CONUS"	"true"	"true"
"09497980"	"CHRA3"	"USGS"	"CHERRY CREEK NEAR GLOBE, AZ"	"CONUS"	"true"	"true"
"094985005"	"PCAA3"	"USGS"	"PINTO CREEK ABOVE HAUNTED CANYON NR MIAMI, AZ"	"CONUS"	"true"	"true"
"09498502"	"PCMA3"	"USGS"	"PINTO CREEK NEAR MIAMI, AZ"	"CONUS"	"true"	"true"
"09499000"	"TNRA3"	"USGS"	"TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ"	"CONUS"	"true"	"true"
"09504420"	"OAKA3"	"USGS"	"OAK CREEK NEAR SEDONA, AZ"	"CONUS"	"true"	"true"
"09505200"	"WBVA3"	"USGS"	"WET BEAVER CREEK NEAR RIMROCK, AZ"	"CONUS"	"true"	"true"
"09505800"	"WCLA3"	"USGS"	"WEST CLEAR CREEK NEAR CAMP VERDE, AZ"	"CONUS"	"true"	"true"
"09508300"	"WTBA3"	"USGS"	"WET BOTTOM CREEK NEAR CHILDS, AZ"	"CONUS"	"true"	"true"
"09510200"	"SYCA3"	"USGS"	"SYCAMORE CREEK NEAR FORT MCDOWELL, AZ"	"CONUS"	"true"	"true"
"09512280"	"CAVA3"	"USGS"	"CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ."	"CONUS"	"true"	"true"
"09513780"	"NWRA3"	"USGS"	"NEW RIVER NEAR ROCK SPRINGS, AZ."	"CONUS"	"true"	"true"
"09537200"	"LESA3"	"USGS"	"LESLIE CREEK NEAR MCNEAL, AZ."	"CONUS"	"true"	"true"
"10011500"	"BERU1"	"USGS"	"BEAR RIVER NEAR UTAH-WYOMING STATE LINE"	"CONUS"	"true"	"true"
"10023000"	"BGCU1"	"USGS"	"BIG CREEK NEAR RANDOLPH, UT"	"CONUS"	"true"	"true"
"10109000"	"LGNU1"	"USGS"	"LOGAN RIVER ABOVE STATE DAM, NEAR LOGAN, UT"	"CONUS"	"true"	"true"
"10128500"	"OAWU1"	"USGS"	"WEBER RIVER NEAR OAKLEY, UT"	"CONUS"	"true"	"true"
"10146400"	"CCMU1"	"USGS"	"CURRANT CREEK NEAR MONA, UT"	"CONUS"	"true"	"true"
"10149400"	"DMOU1"	"USGS"	"DIAMOND FORK ABV RED HOLLOW NR THISTLE, UT"	"CONUS"	"true"	"true"
"10172700"	"VCVU1"	"USGS"	"VERNON CREEK NEAR VERNON, UT"	"CONUS"	"true"	"true"
"10172870"	"TCCU1"	"USGS"	"TROUT CREEK NEAR CALLAO, UT"	"CONUS"	"true"	"true"
"10173450"	"MACU1"	"USGS"	"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT"	"CONUS"	"true"	"true"
"10205030"	"SAYU1"	"USGS"	"SALINA CREEK NEAR EMERY, UT"	"CONUS"	"true"	"true"
"10242000"	"COAU1"	"USGS"	"COAL CREEK NEAR CEDAR CITY, UT"	"CONUS"	"true"	"true"
"10243260"	"LMNN2"	"USGS"	"LEHMAN CK NR BAKER, NV"	"CONUS"	"true"	"true"
"10243700"	"CVCN2"	"USGS"	"CLEVE CK NR ELY, NV"	"CONUS"	"true"	"true"
"10258000"	"TQUC1"	"USGS"	"TAHQUITZ C NR PALM SPRINGS CA"	"CONUS"	"true"	"true"
"10258500"	"PCNC1"	"USGS"	"PALM CYN C NR PALM SPRINGS CA"	"CONUS"	"true"	"true"
"10308200"	"CEMC1"	"USGS"	"E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE"	"CONUS"	"true"	"true"
"10308794"	"BBMC1"	"USGS"	"BRYANT C BL MOUNTAINEER C NR MARKLEEVILLE CA"	"CONUS"	"true"	"true"
"10310500"	"CLRN2"	"USGS"	"CLEAR CK NR CARSON CITY, NV"	"CONUS"	"true"	"true"
"10321590"	"SUSN2"	"USGS"	"SUSIE CK AT CARLIN, NV"	"CONUS"	"true"	"true"
"10329500"	"MARN2"	"USGS"	"MARTIN CK NR PARADISE VALLEY, NV"	"CONUS"	"true"	"true"
"103366092"	"UTHC1"	"USGS"	"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA"	"CONUS"	"true"	"true"
"10336645"	"GNRC1"	"USGS"	"GENERAL C NR MEEKS BAY CA"	"CONUS"	"true"	"true"
"10336660"	"BKDC1"	"USGS"	"BLACKWOOD C NR TAHOE CITY CA"	"CONUS"	"true"	"true"
"10347310"	"DOGN2"	"USGS"	"DOG CK AT VERDI, NV"	"CONUS"	"true"	"true"
"10352500"	"MDCN2"	"USGS"	"MCDERMITT CK NR MCDERMITT, NV"	"CONUS"	"true"	"true"
"11014000"	"JMLC1"	"USGS"	"JAMUL C NR JAMUL CA"	"CONUS"	"true"	"true"
"11015000"	"SWCC1"	"USGS"	"SWEETWATER R NR DESCANSO CA"	"CONUS"	"true"	"true"
"11023000"	"FSNC1"	"USGS"	"SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA"	"CONUS"	"true"	"true"
"11046300"	"NMTC1"	"USGS"	"SAN MATEO C NR SAN CLEMENTE CA"	"CONUS"	"true"	"true"
"11042400"	"TEKC1"	"USGS"	"TEMECULA C NR AGUANGA CA"	"CONUS"	"true"	"true"
"11063510"	"CJKC1"	"USGS"	"CAJON C BL LONE PINE C NR KEENBROOK CA"	"CONUS"	"true"	"true"
"11098000"	"ASPC1"	"USGS"	"ARROYO SECO NR PASADENA CA"	"CONUS"	"true"	"true"
"11114495"	"MTGC1"	"USGS"	"MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA"	"CONUS"	"true"	"true"
"11118500"	"VRVC1"	"USGS"	"VENTURA R NR VENTURA"	"CONUS"	"true"	"true"
"11120500"	"SJEC1"	"USGS"	"SAN JOSE C NR GOLETA CA"	"CONUS"	"true"	"true"
"11124500"	"SCCC1"	"USGS"	"SANTA CRUZ C NR SANTA YNEZ CA"	"CONUS"	"true"	"true"
"11138500"	"SSQC1"	"USGS"	"SISQUOC R NR SISQUOC CA"	"CONUS"	"true"	"true"
"11141280"	"LZCC1"	"USGS"	"LOPEZ C NR ARROYO GRANDE CA"	"CONUS"	"true"	"true"
"11143000"	"BSRC1"	"USGS"	"BIG SUR R NR BIG SUR CA"	"CONUS"	"true"	"true"
"11147500"	"PRBC1"	"USGS"	"SALINAS R A PASO ROBLES CA"	"CONUS"	"true"	"true"
"11148900"	"NBYC1"	"USGS"	"NACIMIENTO R BL SAPAQUE C NR BRYSON CA"	"CONUS"	"true"	"true"
"11152000"	"SOLC1"	"USGS"	"ARROYO SECO NR SOLEDAD CA"	"CONUS"	"true"	"true"
"11162570"	"SXGC1"	"USGS"	"SAN GREGORIO C A SAN GREGORIO CA"	"CONUS"	"true"	"true"
"11169800"	"NRGC1"	"USGS"	"COYOTE C NR GILROY CA"	"CONUS"	"true"	"true"
"11172945"	"MPTC1"	"USGS"	"ALAMEDA C AB DIV DAM NR SUNOL CA"	"CONUS"	"true"	"true"
"11173200"	"AHOC1"	"USGS"	"ARROYO HONDO NR SAN JOSE CA"	"CONUS"	"true"	"true"
"11176400"	"YLEC1"	"USGS"	"ARROYO VALLE BL LANG CYN NR LIVERMORE CA"	"CONUS"	"true"	"true"
"11180500"	"DYUC1"	"USGS"	"DRY C A UNION CITY CA"	"CONUS"	"true"	"true"
"11180900"	"KCRC1"	"USGS"	"CROW C NR HAYWARD CA"	"CONUS"	"true"	"true"
"11200800"	"DKCC1"	"USGS"	"DEER C NR FOUNTAIN SPRINGS CA"	"CONUS"	"true"	"true"
"11203580"	"TLRC1"	"USGS"	"SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA"	"CONUS"	"true"	"true"
"11224500"	"LGCC1"	"USGS"	"LOS GATOS C AB NUNEZ CYN NR COALINGA CA"	"CONUS"	"true"	"true"
"11253310"	"COLC1"	"USGS"	"CANTUA C NR CANTUA CREEK CA"	"CONUS"	"true"	"true"
"11274630"	"PTTC1"	"USGS"	"DEL PUERTO C NR PATTERSON CA"	"CONUS"	"true"	"true"
"11274790"	"TGCC1"	"USGS"	"TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY"	"CONUS"	"true"	"true"
"11299600"	"BCCC1"	"USGS"	"BLACK C NR COPPEROPOLIS CA"	"CONUS"	"true"	"true"
"11274500"	"OREC1"	"USGS"	"ORESTIMBA C NR NEWMAN CA"	"CONUS"	"true"	"true"
"11374000"	"CWCC1"	"USGS"	"COW C NR MILLVILLE CA"	"CONUS"	"true"	"true"
"11381500"	"MLMC1"	"USGS"	"MILL C NR LOS MOLINOS CA"	"CONUS"	"true"	"true"
"11383500"	"DCVC1"	"USGS"	"DEER C NR VINA CA"	"CONUS"	"true"	"true"
"11402000"	"SCBC1"	"USGS"	"SPANISH C AB BLACKHAWK C AT KEDDIE CA"	"CONUS"	"true"	"true"
"11413000"	"GYRC1"	"USGS"	"N YUBA R BL GOODYEARS BAR CA"	"CONUS"	"true"	"true"
"11335000"	"MHBC1"	"USGS"	"COSUMNES R A MICHIGAN BAR CA"	"CONUS"	"true"	"true"
"11449500"	"KCVC1"	"USGS"	"KELSEY C NR KELSEYVILLE CA"	"CONUS"	"true"	"true"
"11456000"	"SHEC1"	"USGS"	"NAPA R NR ST HELENA CA"	"CONUS"	"true"	"true"
"11458000"	"APCC1"	"USGS"	"NAPA R NR NAPA CA"	"CONUS"	"true"	"true"
"11461000"	"UKAC1"	"USGS"	"RUSSIAN R NR UKIAH CA"	"CONUS"	"true"	"true"
"11467000"	"RIOC1"	"USGS"	"RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA"	"CONUS"	"true"	"true"
"11467200"	"AUSC1"	"USGS"	"AUSTIN C NR CAZADERO CA"	"CONUS"	"true"	"true"
"11467510"		"USGS"	"SF GUALALA R NR THE SEA RANCH CA"	"CONUS"	"true"	"true"
"11468000"	"NVRC1"	"USGS"	"NAVARRO R NR NAVARRO CA"	"CONUS"	"true"	"true"
"11468500"	"FTBC1"	"USGS"	"NOYO R NR FORT BRAGG CA"	"CONUS"	"true"	"true"
"11468900"	"ETTC1"	"USGS"	"MATTOLE R NR ETTERSBURG CA"	"CONUS"	"true"	"true"
"11478500"	"BRGC1"	"USGS"	"VAN DUZEN R NR BRIDGEVILLE CA"	"CONUS"	"true"	"true"
"11480390"	"MAUC1"	"USGS"	"MAD R AB RUTH RES NR FOREST GLEN CA"	"CONUS"	"true"	"true"
"11481000"	"ARCC1"	"USGS"	"MAD R NR ARCATA CA"	"CONUS"	"true"	"true"
"11481200"	"TRDC1"	"USGS"	"LITTLE R NR TRINIDAD CA"	"CONUS"	"true"	"true"
"11481500"	"BLKC1"	"USGS"	"REDWOOD C NR BLUE LAKE CA"	"CONUS"	"true"	"true"
"11476600"	"WEOC1"	"USGS"	"BULL C NR WEOTT CA"	"CONUS"	"true"	"true"
"11521500"	"HAPC1"	"USGS"	"INDIAN C NR HAPPY CAMP CA"	"CONUS"	"true"	"true"
"11522500"	"SBRC1"	"USGS"	"SALMON R A SOMES BAR CA"	"CONUS"	"true"	"true"
"11525530"	"RCLC1"	"USGS"	"RUSH C NR LEWISTON CA"	"CONUS"	"true"	"true"
"11525670"	"ICDC1"	"USGS"	"INDIAN C NR DOUGLAS CITY CA"	"CONUS"	"true"	"true"
"11528700"	"HYMC1"	"USGS"	"SF TRINITY R BL HYAMPOM CA"	"CONUS"	"true"	"true"
"11532500"	"CREC1"	"USGS"	"SMITH R NR CRESCENT CITY CA"	"CONUS"	"true"	"true"
"12010000"	"NASW1"	"USGS"	"NASELLE RIVER NEAR NASELLE, WA"	"CONUS"	"true"	"true"
"12013500"	"WILW1"	"USGS"	"WILLAPA RIVER NEAR WILLAPA, WA"	"CONUS"	"true"	"true"
"12020000"	"DOTW1"	"USGS"	"CHEHALIS RIVER NEAR DOTY, WA"	"CONUS"	"true"	"true"
"12024000"	"SFNW1"	"USGS"	"SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA"	"CONUS"	"true"	"true"
"12035000"	"SATW1"	"USGS"	"SATSOP RIVER NEAR SATSOP, WA"	"CONUS"	"true"	"true"
"12039005"	"HMRW1"	"USGS"	"HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA"	"CONUS"	"true"	"true"
"12039500"	"QLTW1"	"USGS"	"QUINAULT RIVER AT QUINAULT LAKE, WA"	"CONUS"	"true"	"true"
"12041200"	"HORW1"	"USGS"	"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA"	"CONUS"	"true"	"true"
"12043000"	"CALW1"	"USGS"	"CALAWAH RIVER NEAR FORKS, WA"	"CONUS"	"true"	"true"
"12043300"	"HOKW1"	"USGS"	"HOKO RIVER NEAR SEKIU, WA"	"CONUS"	"true"	"true"
"12025700"	"VALW1"	"USGS"	"SKOOKUMCHUCK RIVER NEAR VAIL, WA"	"CONUS"	"true"	"true"
"12060500"	"SSUW1"	"USGS"	"SOUTH FORK SKOKOMISH RIVER NEAR UNION, WA"	"CONUS"	"true"	"true"
"12079000"	"DSRW1"	"USGS"	"DESCHUTES RIVER NEAR RAINIER, WA"	"CONUS"	"true"	"true"
"12082500"	"NISW1"	"USGS"	"NISQUALLY RIVER NEAR NATIONAL, WA"	"CONUS"	"true"	"true"
"12054000"	"DKBW1"	"USGS"	"DUCKABUSH RIVER NEAR BRINNON, WA"	"CONUS"	"true"	"true"
"12056500"	"SKOW1"	"USGS"	"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA"	"CONUS"	"true"	"true"
"12092000"	"ELEW1"	"USGS"	"PUYALLUP RIVER NEAR ELECTRON, WA"	"CONUS"	"true"	"true"
"12094000"	"FFXW1"	"USGS"	"CARBON RIVER NEAR FAIRFAX, WA"	"CONUS"	"true"	"true"
"12095000"	"SPEW1"	"USGS"	"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA"	"CONUS"	"true"	"true"
"12097500"	"GRNW1"	"USGS"	"GREENWATER RIVER AT GREENWATER, WA"	"CONUS"	"true"	"true"
"12108500"		"USGS"	"NEWAUKUM CREEK NEAR BLACK DIAMOND, WA"	"CONUS"	"true"	"true"
"12115500"	"REXW1"	"USGS"	"REX RIVER NEAR CEDAR FALLS, WA"	"CONUS"	"true"	"true"
"12117000"	"TAYW1"	"USGS"	"TAYLOR CREEK NEAR SELLECK, WA"	"CONUS"	"true"	"true"
"12120600"	"ISQW1"	"USGS"	"ISSAQUAH CREEK NEAR HOBART, WA"	"CONUS"	"true"	"true"
"12134500"	"GLBW1"	"USGS"	"SKYKOMISH RIVER NEAR GOLD BAR, WA"	"CONUS"	"true"	"true"
"12137290"	"SULW1"	"USGS"	"SOUTH FORK SULTAN RIVER NEAR SULTAN, WA"	"CONUS"	"true"	"true"
"12141300"	"TANW1"	"USGS"	"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA"	"CONUS"	"true"	"true"
"12142000"	"SNQW1"	"USGS"	"NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS, WA"	"CONUS"	"true"	"true"
"12145500"	"RAGW1"	"USGS"	"RAGING RIVER NEAR FALL CITY, WA"	"CONUS"	"true"	"true"
"12158040"	"TLCW1"	"USGS"	"TULALIP CREEK NEAR TULALIP, WA"	"CONUS"	"true"	"true"
"12167000"	"ARGW1"	"USGS"	"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA"	"CONUS"	"true"	"true"
"12175500"	"THNW1"	"USGS"	"THUNDER CREEK NEAR NEWHALEM, WA"	"CONUS"	"true"	"true"
"12178100"	"NEKW1"	"USGS"	"NEWHALEM CREEK NEAR NEWHALEM, WA"	"CONUS"	"true"	"true"
"12182500"	"CSCW1"	"USGS"	"CASCADE RIVER AT MARBLEMOUNT, WA"	"CONUS"	"true"	"true"
"12186000"	"WCHW1"	"USGS"	"SAUK RIVER AB WHITE CHUCK RIVER NR  DARRINGTON, WA"	"CONUS"	"true"	"true"
"12201500"	"SMRW1"	"USGS"	"SAMISH RIVER NEAR BURLINGTON, WA"	"CONUS"	"true"	"true"
"12205000"	"NFNW1"	"USGS"	"NF NOOKSACK RIVER BL CASCADE CREEK NR GLACIER, WA"	"CONUS"	"true"	"true"
"12208000"	"MFNW1"	"USGS"	"MF NOOKSACK RIVER NEAR DEMING, WA"	"CONUS"	"true"	"true"
"12210000"	"NSSW1"	"USGS"	"SF NOOKSACK RIVER AT SAXON BRIDGE, WA"	"CONUS"	"true"	"true"
"12302055"	"FISM8"	"USGS"	"Fisher River near Libby MT"	"CONUS"	"true"	"true"
"12304500"	"TRYM8"	"USGS"	"Yaak River near Troy MT"	"CONUS"	"true"	"true"
"12323670"	"MCAM8"	"USGS"	"Mill Creek nr Anaconda, MT"	"CONUS"	"true"	"true"
"12323710"	"WCAM8"	"USGS"	"Willow Creek nr Anaconda, MT"	"CONUS"	"true"	"true"
"12330000"	"BMXM8"	"USGS"	"Boulder Creek at Maxville MT"	"CONUS"	"true"	"true"
"12354000"	"STRM8"	"USGS"	"St. Regis River near St. Regis, MT"	"CONUS"	"true"	"true"
"12358500"	"WGCM8"	"USGS"	"M F Flathead River near West Glacier MT"	"CONUS"	"true"	"true"
"12359800"	"TNCM8"	"USGS"	"S F Flathead R ab Twin C nr Hungry Horse MT"	"CONUS"	"true"	"true"
"12332000"	"MFRM8"	"USGS"	"Middle Fork Rock Cr nr Philipsburg MT"	"CONUS"	"true"	"true"
"12374250"		"USGS"	"Mill Cr ab Bassoo Cr nr Niarada MT"	"CONUS"	"true"	"true"
"12381400"	"ARLM8"	"USGS"	"South Fork Jocko River near Arlee MT"	"CONUS"	"true"	"true"
"12390700"	"PRCM8"	"USGS"	"Prospect Creek at Thompson Falls MT"	"CONUS"	"true"	"true"
"12392155"	"LTCI1"	"USGS"	"LIGHTNING CREEK AT CLARK FORK ID"	"CONUS"	"true"	"true"
"12370000"	"SWRM8"	"USGS"	"Swan River near Bigfork, MT"	"CONUS"	"true"	"true"
"12413130"	"NMLI1"	"USGS"	"NINEMILE CREEK AB MOUTH AT WALLACE, ID"	"CONUS"	"true"	"true"
"12413370"		"USGS"	"EF PINE CREEK ABV NABOB CR NEAR PINEHURST ID"	"CONUS"	"true"	"true"
"12413875"	"SJII1"	"USGS"	"St Joe River at Red Ives Ranger Station, ID"	"CONUS"	"true"	"true"
"12424000"	"HAGW1"	"USGS"	"Hangman Creek at Spokane, WA"	"CONUS"	"true"	"true"
"12411000"	"ZZZI1"	"USGS"	"NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID"	"CONUS"	"true"	"true"
"12413125"		"USGS"	"CANYON CREEK AB MOUTH AT WALLACE, ID"	"CONUS"	"true"	"true"
"12447383"	"MZMW1"	"USGS"	"METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA, WA"	"CONUS"	"true"	"true"
"12447390"	"ACMW1"	"USGS"	"ANDREWS CREEK NEAR MAZAMA, WA"	"CONUS"	"true"	"true"
"12452800"	"ARDW1"	"USGS"	"ENTIAT RIVER NEAR ARDENVOIR, WA"	"CONUS"	"true"	"true"
"12452890"	"MRAW1"	"USGS"	"MAD RIVER AT ARDENVOIR, WA"	"CONUS"	"true"	"true"
"12456500"	"CHIW1"	"USGS"	"CHIWAWA RIVER NEAR PLAIN, WA"	"CONUS"	"true"	"true"
"12458000"	"ICIW1"	"USGS"	"ICICLE CREEK ABOVE SNOW CREEK NEAR LEAVENWORTH, WA"	"CONUS"	"true"	"true"
"12451000"	"STHW1"	"USGS"	"STEHEKIN RIVER AT STEHEKIN, WA"	"CONUS"	"true"	"true"
"13010065"	"FLGW4"	"USGS"	"SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY"	"CONUS"	"true"	"true"
"13011500"	"PACW4"	"USGS"	"PACIFIC CREEK AT MORAN, WY"	"CONUS"	"true"	"true"
"13016305"	"GCMW4"	"USGS"	"GRANITE C AB GRANITE C SUPPLEMENTAL, NR MOOSE, WY"	"CONUS"	"true"	"true"
"13023000"	"GREW4"	"USGS"	"GREYS RIVER ABOVE RESERVOIR, NEAR ALPINE, WY"	"CONUS"	"true"	"true"
"13032500"	"PALI1"	"USGS"	"SNAKE RIVER NR IRWIN ID"	"CONUS"	"true"	"true"
"13037500"	"HEII1"	"USGS"	"SNAKE RIVER NR HEISE ID"	"CONUS"	"true"	"true"
"13046995"	"FAYI1"	"USGS"	"FALL RIVER AB YELLOWSTONE CANAL NR SQUIRREL ID"	"CONUS"	"true"	"true"
"13083000"	"TCOI1"	"USGS"	"TRAPPER CREEK NR OAKLEY ID"	"CONUS"	"true"	"true"
"13148500"	"WODI1"	"USGS"	"LITTLE WOOD RIVER NR CAREY ID"	"CONUS"	"true"	"true"
"13161500"	"BRON2"	"USGS"	"BRUNEAU RV AT ROWLAND, NV"	"CONUS"	"true"	"true"
"13162225"	"JBGN2"	"USGS"	"JARBIDGE RV BLW JARBIDGE, NV"	"CONUS"	"true"	"true"
"13185000"	"BTSI1"	"USGS"	"BOISE RIVER NR TWIN SPRINGS ID"	"CONUS"	"true"	"true"
"13186000"	"BRFI1"	"USGS"	"SF BOISE RIVER NR FEATHERVILLE ID"	"CONUS"	"true"	"true"
"13190500"	"ARAI1"	"USGS"	"SF BOISE RIVER AT ANDERSON RANCH DAM ID"	"CONUS"	"true"	"true"
